"CoC Number","CoC Name","Total Homeless, 2016","Sheltered Homeless, 2016","Unsheltered Homeless, 2016","Homeless Individuals, 2016","Sheltered Homeless Individuals, 2016","Unsheltered Homeless Individuals, 2016","Homeless People in Families, 2016","Sheltered Homeless People in Families, 2016","Unsheltered Homeless People in Families, 2016","Chronically Homeless, 2016","Sheltered Chronically Homeless, 2016","Unsheltered Chronically Homeless, 2016","Chronically Homeless Individuals, 2016","Sheltered Chronically Homeless Individuals, 2016","Unsheltered Chronically Homeless Individuals, 2016","Chronically Homeless People in Families, 2016","Sheltered Chronically Homeless People in Families, 2016","Unsheltered Chronically Homeless People in Families, 2016","Homeless Veterans, 2016","Sheltered Homeless Veterans, 2016","Unsheltered Homeless Veterans, 2016","Homeless Unaccompanied Youth (Under 25), 2016","Sheltered Homeless Unaccompanied Youth (Under 25), 2016","Unsheltered Homeless Unaccompanied Youth (Under 25), 2016","Homeless Unaccompanied Children (Under 18), 2016","Sheltered Homeless Unaccompanied Children (Under 18), 2016","Unsheltered Homeless Unaccompanied Children (Under 18), 2016","Homeless Unaccompanied Young Adults (Age 18-24), 2016","Sheltered Homeless Unaccompanied Young Adults (Age 18-24), 2016","Unsheltered Homeless Unaccompanied Young Adults (Age 18-24), 2016","Parenting Youth (Under 25), 2016","Sheltered Parenting Youth (Under 25), 2016","Unsheltered Parenting Youth (Under 25), 2016","Parenting Youth Under 18, 2016","Sheltered Parenting Youth Under 18, 2016","Unsheltered Parenting Youth Under 18, 2016","Parenting Youth Age 18-24, 2016","Sheltered Parenting Youth Age 18-24, 2016","Unsheltered Parenting Youth Age 18-24, 2016","Children of Parenting Youth, 2016","Sheltered Children of Parenting Youth, 2016","Unsheltered Children of Parenting Youth, 2016"
"RI-500","Rhode Island Statewide CoC","1160.0","1123.0","37.0","859.0","822.0","37.0","301.0","301.0","0.0","144.0","141.0","3.0","136.0","133.0","3.0","8.0","8.0","0.0","89.0","89.0","0.0","64.0","63.0","1.0","0.0","0.0","0.0","64.0","63.0","1.0","21.0","21.0","0.0","0.0","0.0","0.0","21.0","21.0","0.0","31.0","31.0","0.0"
"SC-500","Charleston/Low Country CoC","550.0","287.0","263.0","519.0","263.0","256.0","31.0","24.0","7.0","142.0","54.0","88.0","140.0","52.0","88.0","2.0","2.0","0.0","142.0","112.0","30.0","34.0","8.0","26.0","0.0","0.0","0.0","34.0","8.0","26.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0"
"SC-501","Greenville/Anderson/Spartanburg Upstate CoC","1829.0","1569.0","260.0","1187.0","956.0","231.0","642.0","613.0","29.0","304.0","179.0","125.0","251.0","134.0","117.0","53.0","45.0","8.0","141.0","115.0","26.0","67.0","54.0","13.0","4.0","3.0","1.0","63.0","51.0","12.0","25.0","23.0","2.0","0.0","0.0","0.0","25.0","23.0","2.0","37.0","35.0","2.0"
"SC-502","Columbia/Midlands CoC","1350.0","1015.0","335.0","1087.0","763.0","324.0","263.0","252.0","11.0","313.0","166.0","147.0","311.0","164.0","147.0","2.0","2.0","0.0","224.0","182.0","42.0","64.0","47.0","17.0","4.0","1.0","3.0","60.0","46.0","14.0","8.0","8.0","0.0","1.0","1.0","0.0","7.0","7.0","0.0","9.0","9.0","0.0"
"SC-503","Myrtle Beach/Sumter City & County CoC","1322.0","490.0","832.0","965.0","358.0","607.0","357.0","132.0","225.0","229.0","49.0","180.0","211.0","45.0","166.0","18.0","4.0","14.0","231.0","43.0","188.0","101.0","42.0","59.0","12.0","10.0","2.0","89.0","32.0","57.0","14.0","13.0","1.0","1.0","1.0","0.0","13.0","12.0","1.0","29.0","28.0","1.0"
"SD-500","South Dakota Statewide CoC","1072.0","887.0","185.0","548.0","446.0","102.0","524.0","441.0","83.0","44.0","37.0","7.0","34.0","30.0","4.0","10.0","7.0","3.0","120.0","109.0","11.0","77.0","69.0","8.0","9.0","9.0","0.0","68.0","60.0","8.0","19.0","16.0","3.0","1.0","1.0","0.0","18.0","15.0","3.0","25.0","21.0","4.0"
"TN-500","Chattanooga/Southeast Tennessee CoC","527.0","450.0","77.0","361.0","286.0","75.0","166.0","164.0","2.0","91.0","49.0","42.0","81.0","39.0","42.0","10.0","10.0","0.0","53.0","43.0","10.0","20.0","15.0","5.0","0.0","0.0","0.0","20.0","15.0","5.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","21.0","21.0","0.0"
"TN-501","Memphis/Shelby County CoC","1669.0","1548.0","121.0","1121.0","1000.0","121.0","548.0","548.0","0.0","106.0","30.0","76.0","100.0","24.0","76.0","6.0","6.0","0.0","240.0","228.0","12.0","63.0","60.0","3.0","11.0","11.0","0.0","52.0","49.0","3.0","36.0","36.0","0.0","0.0","0.0","0.0","36.0","36.0","0.0","57.0","57.0","0.0"
"TN-502","Knoxville/Knox County CoC","748.0","667.0","81.0","674.0","593.0","81.0","74.0","74.0","0.0","134.0","55.0","79.0","120.0","41.0","79.0","14.0","14.0","0.0","102.0","98.0","4.0","41.0","34.0","7.0","1.0","1.0","0.0","40.0","33.0","7.0","4.0","4.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0","8.0","8.0","0.0"
"TN-503","Central Tennessee CoC","296.0","270.0","26.0","227.0","201.0","26.0","69.0","69.0","0.0","32.0","30.0","2.0","22.0","20.0","2.0","10.0","10.0","0.0","48.0","46.0","2.0","18.0","18.0","0.0","0.0","0.0","0.0","18.0","18.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"TN-504","Nashville/Davidson County CoC","2365.0","1692.0","673.0","2069.0","1396.0","673.0","296.0","296.0","0.0","978.0","406.0","572.0","953.0","381.0","572.0","25.0","25.0","0.0","230.0","169.0","61.0","88.0","70.0","18.0","6.0","6.0","0.0","82.0","64.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TN-506","Oak Ridge/Upper Cumberland CoC","249.0","187.0","62.0","135.0","101.0","34.0","114.0","86.0","28.0","30.0","17.0","13.0","27.0","14.0","13.0","3.0","3.0","0.0","13.0","10.0","3.0","8.0","7.0","1.0","0.0","0.0","0.0","8.0","7.0","1.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","8.0","8.0","0.0"
"TN-507","Jackson/West Tennessee CoC","1541.0","163.0","1378.0","1119.0","117.0","1002.0","422.0","46.0","376.0","164.0","14.0","150.0","131.0","11.0","120.0","33.0","3.0","30.0","57.0","2.0","55.0","76.0","5.0","71.0","1.0","0.0","1.0","75.0","5.0","70.0","27.0","1.0","26.0","0.0","0.0","0.0","27.0","1.0","26.0","32.0","2.0","30.0"
"TN-509","Appalachian Regional CoC","448.0","299.0","149.0","366.0","217.0","149.0","82.0","82.0","0.0","117.0","56.0","61.0","117.0","56.0","61.0","0.0","0.0","0.0","56.0","40.0","16.0","25.0","7.0","18.0","3.0","2.0","1.0","22.0","5.0","17.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","4.0","4.0","0.0"
"TN-510","Murfreesboro/Rutherford County CoC","306.0","187.0","119.0","238.0","135.0","103.0","68.0","52.0","16.0","37.0","7.0","30.0","21.0","7.0","14.0","16.0","0.0","16.0","21.0","15.0","6.0","39.0","16.0","23.0","2.0","2.0","0.0","37.0","14.0","23.0","3.0","1.0","2.0","0.0","0.0","0.0","3.0","1.0","2.0","5.0","2.0","3.0"
"TN-512","Morristown/Blount, Sevier, Campbell, Cocke Counties CoC","630.0","310.0","320.0","342.0","156.0","186.0","288.0","154.0","134.0","93.0","30.0","63.0","68.0","20.0","48.0","25.0","10.0","15.0","11.0","3.0","8.0","38.0","17.0","21.0","2.0","0.0","2.0","36.0","17.0","19.0","8.0","3.0","5.0","0.0","0.0","0.0","8.0","3.0","5.0","10.0","4.0","6.0"
"TX-500","San Antonio/Bexar County CoC","2781.0","1644.0","1137.0","2048.0","949.0","1099.0","733.0","695.0","38.0","521.0","217.0","304.0","493.0","196.0","297.0","28.0","21.0","7.0","263.0","164.0","99.0","167.0","77.0","90.0","29.0","19.0","10.0","138.0","58.0","80.0","11.0","11.0","0.0","0.0","0.0","0.0","11.0","11.0","0.0","11.0","11.0","0.0"
"TX-503","Austin/Travis County CoC","2138.0","1322.0","816.0","1513.0","704.0","809.0","625.0","618.0","7.0","742.0","173.0","569.0","736.0","170.0","566.0","6.0","3.0","3.0","257.0","150.0","107.0","111.0","67.0","44.0","10.0","9.0","1.0","101.0","58.0","43.0","39.0","39.0","0.0","1.0","1.0","0.0","38.0","38.0","0.0","67.0","67.0","0.0"
"TX-600","Dallas City & County/Irving CoC","3810.0","3071.0","739.0","2633.0","1900.0","733.0","1177.0","1171.0","6.0","597.0","464.0","133.0","566.0","433.0","133.0","31.0","31.0","0.0","307.0","253.0","54.0","153.0","130.0","23.0","34.0","34.0","0.0","119.0","96.0","23.0","51.0","51.0","0.0","4.0","4.0","0.0","47.0","47.0","0.0","72.0","72.0","0.0"
"TX-601","Fort Worth/Arlington/Tarrant County CoC","1938.0","1515.0","423.0","1379.0","981.0","398.0","559.0","534.0","25.0","189.0","109.0","80.0","159.0","79.0","80.0","30.0","30.0","0.0","205.0","175.0","30.0","74.0","42.0","32.0","11.0","11.0","0.0","63.0","31.0","32.0","15.0","15.0","0.0","0.0","0.0","0.0","15.0","15.0","0.0","22.0","22.0","0.0"
"TX-603","El Paso City & County CoC","1100.0","987.0","113.0","584.0","471.0","113.0","516.0","516.0","0.0","105.0","69.0","36.0","100.0","64.0","36.0","5.0","5.0","0.0","71.0","58.0","13.0","56.0","47.0","9.0","3.0","3.0","0.0","53.0","44.0","9.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","38.0","38.0","0.0"
"TX-604","Waco/McLennan County CoC","267.0","224.0","43.0","120.0","77.0","43.0","147.0","147.0","0.0","35.0","14.0","21.0","25.0","4.0","21.0","10.0","10.0","0.0","17.0","11.0","6.0","15.0","11.0","4.0","2.0","0.0","2.0","13.0","11.0","2.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","7.0","7.0","0.0"
"TX-607","Texas Balance of State (BoS) CoC","6048.0","3660.0","2388.0","3898.0","1683.0","2215.0","2150.0","1977.0","173.0","853.0","338.0","515.0","823.0","316.0","507.0","30.0","22.0","8.0","64.0","40.0","24.0","457.0","192.0","265.0","69.0","22.0","47.0","388.0","170.0","218.0","108.0","102.0","6.0","0.0","0.0","0.0","108.0","102.0","6.0","156.0","143.0","13.0"
"TX-611","Amarillo CoC","592.0","572.0","20.0","445.0","425.0","20.0","147.0","147.0","0.0","85.0","79.0","6.0","75.0","69.0","6.0","10.0","10.0","0.0","57.0","54.0","3.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","35.0","35.0","0.0","0.0","0.0","0.0","35.0","35.0","0.0","35.0","35.0","0.0"
"TX-624","Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC","256.0","234.0","22.0","204.0","182.0","22.0","52.0","52.0","0.0","36.0","36.0","0.0","36.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","30.0","0.0","12.0","12.0","0.0","18.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TX-700","Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC","4031.0","2835.0","1196.0","3055.0","1869.0","1186.0","976.0","966.0","10.0","516.0","132.0","384.0","511.0","127.0","384.0","5.0","5.0","0.0","523.0","376.0","147.0","239.0","162.0","77.0","17.0","13.0","4.0","222.0","149.0","73.0","34.0","34.0","0.0","0.0","0.0","0.0","34.0","34.0","0.0","56.0","56.0","0.0"
"TX-701","Bryan/College Station/Brazos Valley CoC","161.0","150.0","11.0","80.0","74.0","6.0","81.0","76.0","5.0","10.0","6.0","4.0","10.0","6.0","4.0","0.0","0.0","0.0","4.0","4.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"UT-500","Salt Lake City & County CoC","1891.0","1834.0","57.0","1260.0","1203.0","57.0","631.0","631.0","0.0","164.0","161.0","3.0","142.0","139.0","3.0","22.0","22.0","0.0","275.0","268.0","7.0","77.0","76.0","1.0","0.0","0.0","0.0","77.0","76.0","1.0","14.0","14.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","26.0","26.0","0.0"
"UT-503","Utah Balance of State CoC","738.0","600.0","138.0","461.0","343.0","118.0","277.0","257.0","20.0","17.0","14.0","3.0","17.0","14.0","3.0","0.0","0.0","0.0","57.0","41.0","16.0","53.0","40.0","13.0","10.0","9.0","1.0","43.0","31.0","12.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","4.0","4.0","0.0"
"UT-504","Provo/Mountainland CoC","178.0","137.0","41.0","107.0","66.0","41.0","71.0","71.0","0.0","9.0","5.0","4.0","9.0","5.0","4.0","0.0","0.0","0.0","3.0","2.0","1.0","20.0","16.0","4.0","8.0","8.0","0.0","12.0","8.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA-500","Richmond/Henrico, Chesterfield, Hanover Counties CoC","762.0","692.0","70.0","624.0","554.0","70.0","138.0","138.0","0.0","94.0","81.0","13.0","87.0","74.0","13.0","7.0","7.0","0.0","118.0","105.0","13.0","40.0","36.0","4.0","0.0","0.0","0.0","40.0","36.0","4.0","10.0","10.0","0.0","0.0","0.0","0.0","10.0","10.0","0.0","10.0","10.0","0.0"
"VA-501","Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC","723.0","638.0","85.0","526.0","463.0","63.0","197.0","175.0","22.0","34.0","28.0","6.0","34.0","28.0","6.0","0.0","0.0","0.0","78.0","71.0","7.0","29.0","28.0","1.0","0.0","0.0","0.0","29.0","28.0","1.0","13.0","9.0","4.0","0.0","0.0","0.0","13.0","9.0","4.0","19.0","15.0","4.0"
"VA-502","Roanoke City & County/Salem CoC","308.0","301.0","7.0","218.0","211.0","7.0","90.0","90.0","0.0","73.0","71.0","2.0","65.0","63.0","2.0","8.0","8.0","0.0","45.0","44.0","1.0","19.0","19.0","0.0","0.0","0.0","0.0","19.0","19.0","0.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","7.0","7.0","0.0"
"VA-503","Virginia Beach CoC","389.0","339.0","50.0","234.0","184.0","50.0","155.0","155.0","0.0","27.0","19.0","8.0","27.0","19.0","8.0","0.0","0.0","0.0","40.0","34.0","6.0","31.0","24.0","7.0","10.0","10.0","0.0","21.0","14.0","7.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","5.0","5.0","0.0"
"VA-504","Charlottesville CoC","157.0","135.0","22.0","111.0","89.0","22.0","46.0","46.0","0.0","33.0","17.0","16.0","30.0","14.0","16.0","3.0","3.0","0.0","16.0","12.0","4.0","8.0","8.0","0.0","1.0","1.0","0.0","7.0","7.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","3.0","0.0"
"VA-505","Newport News/Hampton/Virginia Peninsula CoC","464.0","407.0","57.0","319.0","262.0","57.0","145.0","145.0","0.0","53.0","35.0","18.0","53.0","35.0","18.0","0.0","0.0","0.0","65.0","58.0","7.0","14.0","13.0","1.0","0.0","0.0","0.0","14.0","13.0","1.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","9.0","9.0","0.0"
"VA-507","Portsmouth CoC","169.0","124.0","45.0","119.0","74.0","45.0","50.0","50.0","0.0","12.0","12.0","0.0","12.0","12.0","0.0","0.0","0.0","0.0","10.0","5.0","5.0","5.0","4.0","1.0","0.0","0.0","0.0","5.0","4.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"VA-508","Lynchburg CoC","174.0","153.0","21.0","125.0","104.0","21.0","49.0","49.0","0.0","17.0","10.0","7.0","17.0","10.0","7.0","0.0","0.0","0.0","12.0","12.0","0.0","14.0","13.0","1.0","0.0","0.0","0.0","14.0","13.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","3.0","3.0","0.0"
"VA-513","Harrisburg, Winchester/Western Virginia CoC","268.0","261.0","7.0","173.0","166.0","7.0","95.0","95.0","0.0","69.0","63.0","6.0","64.0","58.0","6.0","5.0","5.0","0.0","10.0","10.0","0.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","5.0","5.0","0.0"
"VA-514","Fredericksburg/Spotsylvania, Stafford Counties CoC","209.0","175.0","34.0","127.0","93.0","34.0","82.0","82.0","0.0","13.0","5.0","8.0","13.0","5.0","8.0","0.0","0.0","0.0","13.0","9.0","4.0","16.0","9.0","7.0","0.0","0.0","0.0","16.0","9.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA-521","Virginia Balance of State (BoS) CoC","654.0","498.0","156.0","394.0","263.0","131.0","260.0","235.0","25.0","58.0","34.0","24.0","46.0","22.0","24.0","12.0","12.0","0.0","29.0","24.0","5.0","59.0","43.0","16.0","0.0","0.0","0.0","59.0","43.0","16.0","14.0","14.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","21.0","21.0","0.0"
"VA-600","Arlington County CoC","174.0","155.0","19.0","124.0","105.0","19.0","50.0","50.0","0.0","41.0","28.0","13.0","41.0","28.0","13.0","0.0","0.0","0.0","5.0","5.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","9.0","9.0","0.0"
"VA-601","Fairfax County CoC","1059.0","985.0","74.0","484.0","410.0","74.0","575.0","575.0","0.0","149.0","106.0","43.0","146.0","103.0","43.0","3.0","3.0","0.0","37.0","25.0","12.0","44.0","43.0","1.0","1.0","1.0","0.0","43.0","42.0","1.0","23.0","23.0","0.0","1.0","1.0","0.0","22.0","22.0","0.0","29.0","29.0","0.0"
"VA-602","Loudoun County CoC","134.0","115.0","19.0","65.0","46.0","19.0","69.0","69.0","0.0","16.0","9.0","7.0","16.0","9.0","7.0","0.0","0.0","0.0","4.0","3.0","1.0","5.0","4.0","1.0","0.0","0.0","0.0","5.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VA-603","City of Alexandria CoC","224.0","212.0","12.0","129.0","117.0","12.0","95.0","95.0","0.0","47.0","36.0","11.0","47.0","36.0","11.0","0.0","0.0","0.0","5.0","5.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","12.0","12.0","0.0"
"VA-604","Prince William County CoC","400.0","312.0","88.0","187.0","104.0","83.0","213.0","208.0","5.0","57.0","14.0","43.0","52.0","9.0","43.0","5.0","5.0","0.0","28.0","17.0","11.0","11.0","7.0","4.0","0.0","0.0","0.0","11.0","7.0","4.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","12.0","12.0","0.0"
"VI-500","Virgin Islands CoC","341.0","89.0","252.0","308.0","56.0","252.0","33.0","33.0","0.0","26.0","8.0","18.0","26.0","8.0","18.0","0.0","0.0","0.0","32.0","2.0","30.0","8.0","0.0","8.0","0.0","0.0","0.0","8.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VT-500","Vermont Balance of State CoC","785.0","691.0","94.0","450.0","373.0","77.0","335.0","318.0","17.0","59.0","44.0","15.0","59.0","44.0","15.0","0.0","0.0","0.0","79.0","73.0","6.0","51.0","45.0","6.0","1.0","1.0","0.0","50.0","44.0","6.0","41.0","38.0","3.0","0.0","0.0","0.0","41.0","38.0","3.0","44.0","41.0","3.0"
"VT-501","Burlington/Chittenden County CoC","332.0","270.0","62.0","205.0","143.0","62.0","127.0","127.0","0.0","68.0","37.0","31.0","61.0","30.0","31.0","7.0","7.0","0.0","31.0","24.0","7.0","20.0","17.0","3.0","0.0","0.0","0.0","20.0","17.0","3.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","5.0","5.0","0.0"
"WA-500","Seattle/King County CoC","10730.0","6225.0","4505.0","7748.0","3299.0","4449.0","2982.0","2926.0","56.0","814.0","456.0","358.0","785.0","427.0","358.0","29.0","29.0","0.0","656.0","536.0","120.0","724.0","389.0","335.0","26.0","25.0","1.0","698.0","364.0","334.0","129.0","129.0","0.0","2.0","2.0","0.0","127.0","127.0","0.0","231.0","231.0","0.0"
"WA-501","Washington Balance of State CoC","5294.0","2759.0","2535.0","3181.0","1313.0","1868.0","2113.0","1446.0","667.0","788.0","128.0","660.0","693.0","102.0","591.0","95.0","26.0","69.0","422.0","213.0","209.0","313.0","146.0","167.0","21.0","15.0","6.0","292.0","131.0","161.0","86.0","72.0","14.0","0.0","0.0","0.0","86.0","72.0","14.0","114.0","97.0","17.0"
"WA-502","Spokane City & County CoC","981.0","809.0","172.0","677.0","513.0","164.0","304.0","296.0","8.0","188.0","94.0","94.0","158.0","67.0","91.0","30.0","27.0","3.0","103.0","90.0","13.0","59.0","42.0","17.0","8.0","8.0","0.0","51.0","34.0","17.0","19.0","19.0","0.0","1.0","1.0","0.0","18.0","18.0","0.0","24.0","24.0","0.0"
"WA-503","Tacoma/Lakewood/Pierce County CoC","1762.0","1268.0","494.0","1062.0","637.0","425.0","700.0","631.0","69.0","388.0","182.0","206.0","307.0","127.0","180.0","81.0","55.0","26.0","190.0","100.0","90.0","90.0","65.0","25.0","9.0","9.0","0.0","81.0","56.0","25.0","31.0","30.0","1.0","0.0","0.0","0.0","31.0","30.0","1.0","41.0","39.0","2.0"
"WA-504","Everett/Snohomish County CoC","960.0","489.0","471.0","702.0","266.0","436.0","258.0","223.0","35.0","254.0","43.0","211.0","239.0","28.0","211.0","15.0","15.0","0.0","58.0","22.0","36.0","80.0","37.0","43.0","23.0","16.0","7.0","57.0","21.0","36.0","9.0","8.0","1.0","1.0","1.0","0.0","8.0","7.0","1.0","11.0","9.0","2.0"
"WA-507","Yakima City & County CoC","412.0","348.0","64.0","211.0","153.0","58.0","201.0","195.0","6.0","72.0","48.0","24.0","70.0","46.0","24.0","2.0","2.0","0.0","15.0","10.0","5.0","9.0","8.0","1.0","0.0","0.0","0.0","9.0","8.0","1.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","22.0","22.0","0.0"
"WA-508","Vancouver/Clark County CoC","688.0","463.0","225.0","319.0","208.0","111.0","369.0","255.0","114.0","63.0","30.0","33.0","55.0","28.0","27.0","8.0","2.0","6.0","40.0","28.0","12.0","32.0","27.0","5.0","5.0","4.0","1.0","27.0","23.0","4.0","8.0","8.0","0.0","2.0","2.0","0.0","6.0","6.0","0.0","12.0","12.0","0.0"
"WI-500","Wisconsin Balance of State CoC","3445.0","3313.0","132.0","1547.0","1428.0","119.0","1898.0","1885.0","13.0","187.0","164.0","23.0","129.0","106.0","23.0","58.0","58.0","0.0","236.0","228.0","8.0","170.0","147.0","23.0","2.0","2.0","0.0","168.0","145.0","23.0","132.0","132.0","0.0","0.0","0.0","0.0","132.0","132.0","0.0","178.0","178.0","0.0"
"WI-501","Milwaukee City & County CoC","1415.0","1208.0","207.0","856.0","652.0","204.0","559.0","556.0","3.0","58.0","43.0","15.0","58.0","43.0","15.0","0.0","0.0","0.0","97.0","87.0","10.0","123.0","84.0","39.0","16.0","11.0","5.0","107.0","73.0","34.0","36.0","36.0","0.0","0.0","0.0","0.0","36.0","36.0","0.0","63.0","63.0","0.0"
"WI-502","Racine City & County CoC","196.0","195.0","1.0","123.0","122.0","1.0","73.0","73.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","33.0","33.0","0.0","13.0","13.0","0.0","4.0","4.0","0.0","9.0","9.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"WI-503","Madison/Dane County CoC","629.0","559.0","70.0","360.0","293.0","67.0","269.0","266.0","3.0","116.0","87.0","29.0","87.0","58.0","29.0","29.0","29.0","0.0","49.0","44.0","5.0","31.0","29.0","2.0","3.0","3.0","0.0","28.0","26.0","2.0","18.0","18.0","0.0","0.0","0.0","0.0","18.0","18.0","0.0","24.0","24.0","0.0"
"WV-500","Wheeling/Weirton Area CoC","91.0","88.0","3.0","64.0","61.0","3.0","27.0","27.0","0.0","28.0","27.0","1.0","26.0","25.0","1.0","2.0","2.0","0.0","9.0","8.0","1.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"WV-501","Huntington/Cabell, Wayne Counties CoC","228.0","212.0","16.0","136.0","120.0","16.0","92.0","92.0","0.0","13.0","5.0","8.0","13.0","5.0","8.0","0.0","0.0","0.0","11.0","8.0","3.0","20.0","19.0","1.0","0.0","0.0","0.0","20.0","19.0","1.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","14.0","14.0","0.0"
"WV-503","Charleston/Kanawha, Putnam, Boone, Clay Counties CoC","320.0","288.0","32.0","266.0","234.0","32.0","54.0","54.0","0.0","40.0","29.0","11.0","40.0","29.0","11.0","0.0","0.0","0.0","24.0","19.0","5.0","25.0","25.0","0.0","5.0","5.0","0.0","20.0","20.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"WV-508","West Virginia Balance of State CoC","748.0","664.0","84.0","573.0","489.0","84.0","175.0","175.0","0.0","84.0","56.0","28.0","82.0","54.0","28.0","2.0","2.0","0.0","99.0","91.0","8.0","45.0","34.0","11.0","1.0","0.0","1.0","44.0","34.0","10.0","9.0","9.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","17.0","17.0","0.0"
"WY-500","Wyoming Statewide CoC","857.0","491.0","366.0","517.0","277.0","240.0","340.0","214.0","126.0","91.0","33.0","58.0","80.0","29.0","51.0","11.0","4.0","7.0","87.0","56.0","31.0","31.0","24.0","7.0","3.0","1.0","2.0","28.0","23.0","5.0","15.0","12.0","3.0","0.0","0.0","0.0","15.0","12.0","3.0","17.0","14.0","3.0"
"","Total","549928.0","373571.0","176357.0","355212.0","198008.0","157204.0","194716.0","175563.0","19153.0","86132.0","30108.0","56024.0","77486.0","24596.0","52890.0","8646.0","5512.0","3134.0","39471.0","26404.0","13067.0","35686.0","19188.0","16498.0","3824.0","2218.0","1606.0","31862.0","16970.0","14892.0","9892.0","9372.0","520.0","92.0","90.0","2.0","9800.0","9282.0","518.0","13318.0","12656.0","662.0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
